run_id,timestamp,dataset,model,strategy,nodes,workers,servers,synchronizer,store,batch_size_per_worker,effective_global_batch,optimizer,learning_rate,seed,max_epochs,offline_epochs,epoch,train_loss,test_loss,test_accuracy,epoch_time_sec,total_time_sec,samples_per_sec,status,notes
A_baseline_mnist,exp,mnist,nielsen,baseline,1,1,0,NA,NA,10,10,sgd,0.1,42,30,0,30,0.0005421305508146474,NA,0.9889000058174133,5.2817,158.4507366300095,11359.997676773768,ok,single-process PyTorch reference
Bg_ar_fashion_n3,exp,fashion_mnist,nielsen,all_reduce,3,3,0,NA,NA,10,30,sgd,0.1,42,30,0,1,0.10613949128602947,NA,NA,7.0311,210.93219376297202,8533.54799894932,ok,"AR 3w, global batch 30"
Bg_ar_fashion_n3,exp,fashion_mnist,nielsen,all_reduce,3,3,0,NA,NA,10,30,sgd,0.1,42,30,0,2,0.06114787800985624,NA,NA,7.0311,210.93219376297202,8533.54799894932,ok,"AR 3w, global batch 30"
Bg_ar_fashion_n3,exp,fashion_mnist,nielsen,all_reduce,3,3,0,NA,NA,10,30,sgd,0.1,42,30,0,3,0.05520157843843684,NA,NA,7.0311,210.93219376297202,8533.54799894932,ok,"AR 3w, global batch 30"
Bg_ar_fashion_n3,exp,fashion_mnist,nielsen,all_reduce,3,3,0,NA,NA,10,30,sgd,0.1,42,30,0,4,0.051936658620091565,NA,NA,7.0311,210.93219376297202,8533.54799894932,ok,"AR 3w, global batch 30"
Bg_ar_fashion_n3,exp,fashion_mnist,nielsen,all_reduce,3,3,0,NA,NA,10,30,sgd,0.1,42,30,0,5,0.04948503961832035,NA,NA,7.0311,210.93219376297202,8533.54799894932,ok,"AR 3w, global batch 30"
Bg_ar_fashion_n3,exp,fashion_mnist,nielsen,all_reduce,3,3,0,NA,NA,10,30,sgd,0.1,42,30,0,6,0.047407138303354475,NA,NA,7.0311,210.93219376297202,8533.54799894932,ok,"AR 3w, global batch 30"
Bg_ar_fashion_n3,exp,fashion_mnist,nielsen,all_reduce,3,3,0,NA,NA,10,30,sgd,0.1,42,30,0,7,0.04571724305615857,NA,NA,7.0311,210.93219376297202,8533.54799894932,ok,"AR 3w, global batch 30"
Bg_ar_fashion_n3,exp,fashion_mnist,nielsen,all_reduce,3,3,0,NA,NA,10,30,sgd,0.1,42,30,0,8,0.044351106011199064,NA,NA,7.0311,210.93219376297202,8533.54799894932,ok,"AR 3w, global batch 30"
Bg_ar_fashion_n3,exp,fashion_mnist,nielsen,all_reduce,3,3,0,NA,NA,10,30,sgd,0.1,42,30,0,9,0.04313236601209789,NA,NA,7.0311,210.93219376297202,8533.54799894932,ok,"AR 3w, global batch 30"
